name,estimate,se,x_value
offdiag_2,-61.68402244479336,6.49572674293583,4646.464646464647
offdiag_2,-63.68532927174399,6.706394560799261,4747.474747474747
offdiag_2,-65.68663603241988,6.91706243230185,4848.484848484848
offdiag_2,-67.68794285717537,7.127730408263891,4949.49494949495
offdiag_2,-69.68924985425778,7.338398546680987,5050.50505050505
offdiag_2,-71.69055710482142,7.549066909659482,5151.515151515152
offdiag_2,-73.69186465675298,7.759735559913798,5252.525252525253
offdiag_2,-75.69317252288941,7.970404557023548,5353.535353535353
offdiag_2,-77.6944806821392,8.181073954904985,5454.545454545455
offdiag_2,-79.69578907861893,8.391743798931754,5555.555555555556
offdiag_2,-81.69709762486886,8.602414123472027,5656.565656565656
offdiag_2,-83.69840620867085,8.813084951563154,5757.575757575758
offdiag_2,-85.69971469660888,9.023756293783187,5858.585858585859
offdiag_2,-87.70102294179729,9.234428148129801,5959.595959595959
offdiag_2,-89.70233079198765,9.44510050215053,6060.606060606061
offdiag_2,-91.70363809548984,9.655773333442351,6161.616161616162
offdiag_2,-93.70494471068095,9.866446611809094,6262.626262626262
offdiag_2,-95.70625051011444,10.077120301899113,6363.636363636364
offdiag_2,-97.70755538809155,10.287794364532944,6464.646464646465
offdiag_2,-99.70885926567631,10.498468759451981,6565.656565656565
offdiag_2,-101.71016209009507,10.709143446502038,6666.666666666667
offdiag_2,-103.71146384233523,10.919818387656317,6767.676767676768
offdiag_2,-105.71276453199644,11.1304935479392,6868.686868686868
offdiag_2,-107.7140641979801,11.341168896139036,6969.69696969697
offdiag_2,-109.71536290794229,11.55184440643653,7070.707070707071
offdiag_2,-111.71666074974907,11.762520057404098,7171.717171717171
offdiag_2,-113.71795783236773,11.973195833883272,7272.727272727273
offdiag_2,-115.71925427616114,12.183871725915177,7373.737373737374
offdiag_2,-117.7205502102845,12.394547728933956,7474.747474747474
offdiag_2,-119.72184576533182,12.60522384396655,7575.757575757576
offdiag_2,-121.7231410697193,12.815900075906516,7676.767676767677
offdiag_2,-123.72443624300585,13.026576434075405,7777.777777777777
offdiag_2,-125.72573139379111,13.237252930042729,7878.787878787879
offdiag_2,-127.72702661544753,13.447929577430134,7979.79797979798
offdiag_2,-129.72832198342076,13.658606390295896,8080.808080808081
offdiag_2,-131.7296175567417,13.869283382462976,8181.818181818182
offdiag_2,-133.73091337307906,14.079960566469818,8282.828282828283
offdiag_2,-135.73220945579018,14.290637953291178,8383.838383838383
offdiag_2,-137.7335058085769,14.501315551735274,8484.848484848484
offdiag_2,-139.734802424286,14.71199336884561,8585.858585858587
offdiag_2,-141.73609928203498,14.922671409761037,8686.868686868687
offdiag_2,-143.73739635444977,15.133349678416895,8787.878787878788
offdiag_2,-145.73869360761023,15.344028177701725,8888.888888888889
offdiag_2,-147.73999100623308,15.554706909942631,8989.89898989899
offdiag_2,-149.7412885144941,15.76538587697215,9090.90909090909
offdiag_2,-151.7425861000876,15.976065080124014,9191.919191919193
offdiag_2,-153.7438837338913,16.1867445199566,9292.929292929293
offdiag_2,-155.74518139356533,16.397424195854516,9393.939393939394
offdiag_2,-157.7464790613197,16.60810410553542,9494.949494949495
offdiag_2,-159.74777672687173,16.81878424470291,9595.959595959595
offdiag_2,-161.74907438395053,17.02946460671218,9696.969696969696
offdiag_2,-163.7503720319269,17.240145182920145,9797.979797979799
offdiag_2,-165.7516696723926,17.450825962755925,9898.9898989899
offdiag_2,-167.75296730884287,17.661506935395924,10000
diag_prod,1.6518098261047478,2.5593274610732735,0
diag_prod,1.5990376420974706,2.4467498021260243,90.9090909090909
diag_prod,1.545771474145091,2.3343590357433732,181.8181818181818
diag_prod,1.4909842039431955,2.222201878668639,272.72727272727275
diag_prod,1.4334133846420951,2.110325258773928,363.6363636363636
diag_prod,1.3718255768218417,1.998768302533459,454.5454545454545
diag_prod,1.3051879493007907,1.8875597572579799,545.4545454545455
diag_prod,1.2327998144469738,1.77671910890512,636.3636363636364
diag_prod,1.1543778170349421,1.6662600863631511,727.2727272727273
diag_prod,1.0700808313799048,1.5561951939404415,818.1818181818181
diag_prod,0.9804655401376942,1.4465400866017475,909.090909090909
diag_prod,0.886431526961856,1.337317006190329,1000
diag_prod,0.789138123583679,1.2285579348377553,1090.909090909091
diag_prod,0.6899373965171927,1.1203085547158014,1181.8181818181818
diag_prod,0.5902638508951679,1.0126351447378785,1272.7272727272727
diag_prod,0.4915233087357864,0.9056374918602167,1363.6363636363635
diag_prod,0.3949951435165382,0.799472983703958,1454.5454545454545
diag_prod,0.30175543751248834,0.6944017547939009,1545.4545454545455
diag_prod,0.21261007120289524,0.5908767642238644,1636.3636363636363
diag_prod,0.1281032349279836,0.48973573595161823,1727.2727272727273
diag_prod,0.04849757705264973,0.39265922676128634,1818.181818181818
diag_prod,-0.026248106923559694,0.3033693475561955,1909.090909090909
diag_prod,-0.09645116369465373,0.23081228831052206,2000
diag_prod,-0.16266071436916413,0.19436992658512933,2090.909090909091
diag_prod,-0.22559693627940589,0.21311276235437257,2181.818181818182
diag_prod,-0.28608842015787933,0.27576894412132985,2272.7272727272725
diag_prod,-0.3449964735789089,0.35990652223044944,2363.6363636363635
diag_prod,-0.40315226347267724,0.45357319262665985,2454.5454545454545
diag_prod,-0.4612970978002313,0.5518146856467843,2545.4545454545455
diag_prod,-0.5200401028009716,0.6524685006447893,2636.3636363636365
diag_prod,-0.5798179047821493,0.7544892952198982,2727.272727272727
diag_prod,-0.6408646281755127,0.8573232769776982,2818.181818181818
diag_prod,-0.7032309005917222,0.9606534474831783,2909.090909090909
diag_prod,-0.7667952924579842,1.0642865300997946,3000
diag_prod,-0.8312663040269936,1.1680987472879414,3090.909090909091
diag_prod,-0.8962156310227736,1.272007413170043,3181.8181818181815
diag_prod,-0.9611292155178569,1.3759551860164685,3272.7272727272725
diag_prod,-1.0254483367840121,1.479901143279241,3363.6363636363635
diag_prod,-1.088615892824825,1.5838150994000317,3454.5454545454545
diag_prod,-1.1501257173956714,1.6876735192067482,3545.4545454545455
diag_prod,-1.2095568957285214,1.7914565063252306,3636.363636363636
diag_prod,-1.2665941757570922,1.8951457564232226,3727.272727272727
diag_prod,-1.3210588636240015,1.9987232380494941,3818.181818181818
diag_prod,-1.3729221266204883,2.102170580111236,3909.090909090909
diag_prod,-1.422299131635824,2.2054691261703048,4000
diag_prod,-1.4694419145084003,2.308600375757463,4090.909090909091
diag_prod,-1.5147108532683613,2.411546568072304,4181.818181818182
diag_prod,-1.5585529936019455,2.514291411483776,4272.727272727273
diag_prod,-1.6014842348895442,2.6168208695725848,4363.636363636364
diag_prod,-1.6440631509909178,2.719123507501789,4454.545454545454
diag_prod,-1.6868538205465937,2.8211903109958367,4545.454545454545
diag_prod,-1.7303975683289758,2.923014346028481,4636.363636363636
diag_prod,-1.7751913899710878,3.024590116842436,4727.272727272727
diag_prod,-1.8216633774168796,3.125913750262206,4818.181818181818
diag_prod,-1.8701504555363473,3.2269834422353005,4909.090909090909
diag_prod,-1.9208977619478746,3.327799479020991,5000
diag_prod,-1.9740629248805275,3.4283643687372836,5090.909090909091
diag_prod,-2.029717975754476,3.528683168949174,5181.818181818182
diag_prod,-2.0878455368611837,3.6287638947587437,5272.727272727273
diag_prod,-2.148343076301067,3.728617446199478,5363.636363636363
diag_prod,-2.211046743428466,3.8282567142023427,5454.545454545454
diag_prod,-2.275749307240744,3.9276957814141094,5545.454545454545
diag_prod,-2.342210293661583,4.026949455748357,5636.363636363636
diag_prod,-2.410170290162675,4.12603269802433,5727.272727272727
diag_prod,-2.479365903062648,4.224960358872212,5818.181818181818
diag_prod,-2.5495395209901224,4.323747151362389,5909.090909090909
diag_prod,-2.620447837402406,4.422408109252561,6000
diag_prod,-2.6918751210215444,4.520959733103137,6090.909090909091
diag_prod,-2.7636334616611156,4.619420487743853,6181.818181818182
diag_prod,-2.835562090087829,4.717811178962874,6272.727272727273
diag_prod,-2.9075352728342465,4.8161554680971514,6363.636363636363
diag_prod,-2.979461360171143,4.914479575085971,6454.545454545454
diag_prod,-3.051274097262025,5.012811374386322,6545.454545454545
diag_prod,-3.122931667872066,5.1111796097842,6636.363636363636
diag_prod,-3.194414521705513,5.20961295355712,6727.272727272727
diag_prod,-3.2657255796650184,5.3081390588142465,6818.181818181818
diag_prod,-3.3368836217989575,5.406783752194945,6909.090909090909
diag_prod,-3.407918499817197,5.505570616565559,7000
diag_prod,-3.478868348797272,5.604520905167039,7090.909090909091
diag_prod,-3.549776480834713,5.703653702433619,7181.818181818182
diag_prod,-3.620687760754411,5.802986438372228,7272.727272727272
diag_prod,-3.6916452146572003,5.9025354205108265,7363.636363636363
diag_prod,-3.7626880010360226,6.002316174774766,7454.545454545454
diag_prod,-3.8338501215117224,6.102343657524532,7545.454545454545
diag_prod,-3.9051575520957327,6.2026320118572835,7636.363636363636
diag_prod,-3.976628690424974,6.303194143868569,7727.272727272727
diag_prod,-4.048277630093242,6.404041229771321,7818.181818181818
diag_prod,-4.120112178854273,6.5051821474535325,7909.090909090909
diag_prod,-4.192132865440101,6.606622997411999,8000
diag_prod,-4.264332602784366,6.7083669157955566,8090.909090909091
diag_prod,-4.336697461996967,6.810414091202934,8181.818181818182
diag_prod,-4.409210225329632,6.912761482164159,8272.727272727272
diag_prod,-4.48185235224349,7.015402829140052,8363.636363636364
diag_prod,-4.554604458406742,7.118330036397191,8454.545454545454
diag_prod,-4.627447505405125,7.221534354896696,8545.454545454546
diag_prod,-4.7003634275597435,7.325006238044586,8636.363636363636
diag_prod,-4.773334705984264,7.428734768223944,8727.272727272728
diag_prod,-4.846343844758438,7.53270723332362,8818.181818181818
diag_prod,-4.91937405345446,7.6369095536664355,8909.090909090908
diag_prod,-4.992412472924972,7.741328296394728,9000
diag_sum,0.5643510632573862,1.4854911722528783,0
diag_sum,0.571184091834568,1.4546469808531615,1.9191919191919191
diag_sum,0.5779515598920274,1.4245169060812821,3.8383838383838382
diag_sum,0.5845292209471303,1.3950810377294878,5.757575757575758
diag_sum,0.5907370290902657,1.3662849667895998,7.6767676767676765
diag_sum,0.5963498409144523,1.3380439166554137,9.595959595959595
diag_sum,0.6011077333931151,1.3102494034423502,11.515151515151516
diag_sum,0.6047260865198089,1.2827780494965446,13.434343434343434
diag_sum,0.6069055552593237,1.2555017655247673,15.353535353535353
diag_sum,0.6073420110344492,1.2282982213160651,17.272727272727273
diag_sum,0.6057364736201244,1.2010604184328642,19.19191919191919
diag_sum,0.601804985862889,1.1737042836295521,21.11111111111111
diag_sum,0.5952883125760393,1.1461734913549741,23.03030303030303
diag_sum,0.5859612779879431,1.1184411324981554,24.949494949494948
diag_sum,0.5736415003716165,1.090508291973771,26.86868686868687
diag_sum,0.5581972384519596,1.0623999968682112,28.787878787878785
diag_sum,0.5395540455364338,1.0341592919952038,30.707070707070706
diag_sum,0.5176999319848753,1.0058403463921521,32.62626262626262
diag_sum,0.4926887617192344,0.9775014873815726,34.54545454545455
diag_sum,0.4646416597502344,0.9491989221131439,36.464646464646464
diag_sum,0.4337462797136719,0.9209816814922073,38.38383838383838
diag_sum,0.40025386940945634,0.8928880641668984,40.303030303030305
diag_sum,0.36447417277084193,0.8649436238676043,42.22222222222222
diag_sum,0.3267683119928412,0.8371605736924957,44.14141414141414
diag_sum,0.2875398966064321,0.8095383951506144,46.06060606060606
diag_sum,0.24722469995594,0.7820654314702387,47.97979797979798
diag_sum,0.20627932110012087,0.7547212860789603,49.898989898989896
diag_sum,0.165169305269278,0.72747990047171,51.81818181818181
diag_sum,0.12435722781020475,0.7003132144757029,53.73737373737374
diag_sum,0.0842912474429914,0.6731952965166293,55.656565656565654
diag_sum,0.04539460481143157,0.6461067751765959,57.57575757575757
diag_sum,0.008056486906557563,0.6190393255395408,59.494949494949495
diag_sum,-0.0273754027046847,0.5919999005314972,61.41414141414141
diag_sum,-0.06060032821537456,0.5650143840859334,63.33333333333333
diag_sum,-0.09136793433635115,0.5381304038401422,65.25252525252525
diag_sum,-0.11947958064096517,0.5114191810005271,67.17171717171716
diag_sum,-0.14478770798100435,0.4849764963024547,69.0909090909091
diag_sum,-0.1671934550751681,0.4589230758212385,71.01010101010101
diag_sum,-0.1866428343630957,0.43340489674376287,72.92929292929293
diag_sum,-0.20312184436757616,0.4085940213804738,74.84848484848484
diag_sum,-0.21665093483870174,0.38469052504989354,76.76767676767676
diag_sum,-0.227279256758938,0.3619258253451357,78.68686868686868
diag_sum,-0.23507910807755986,0.34056717515356366,80.60606060606061
diag_sum,-0.24014093887994037,0.320922184339689,82.52525252525253
diag_sum,-0.2425692085824535,0.3033409669102616,84.44444444444444
diag_sum,-0.24247929699987145,0.288212045610674,86.36363636363636
diag_sum,-0.23999556794836666,0.27594712314323433,88.28282828282828
diag_sum,-0.23525057608441258,0.26695060426744605,90.2020202020202
diag_sum,-0.22838530293979378,0.26157403243044475,92.12121212121212
diag_sum,-0.2195502143693598,0.26006365040983226,94.04040404040404
diag_sum,-0.2089068558803653,0.26251736847639767,95.95959595959596
diag_sum,-0.1966296504857147,0.2688683454272618,97.87878787878788
diag_sum,-0.18290753850820743,0.27890224729437496,99.79797979797979
diag_sum,-0.16794510421309744,0.29229991959478796,101.71717171717171
diag_sum,-0.15196286984931123,0.30868793228383384,103.63636363636363
diag_sum,-0.13519649892529215,0.3276813085548272,105.55555555555556
diag_sum,-0.11789473539019239,0.34891119787408625,107.47474747474747
diag_sum,-0.10031600676869143,0.37203814582135336,109.39393939393939
diag_sum,-0.08272372996728705,0.3967555300710719,111.31313131313131
diag_sum,-0.06538047029008649,0.4227881533691051,113.23232323232322
diag_sum,-0.048541208819990335,0.4498896812752355,115.15151515151514
diag_sum,-0.03244606278059569,0.47784094542463523,117.07070707070707
diag_sum,-0.017312870807675577,0.5064497440345151,118.98989898989899
diag_sum,-0.003330094344927979,0.5355518408166405,120.9090909090909
diag_sum,0.009349504979351607,0.56501237313623065,122.82828282828282
diag_sum,0.02061397393368602,0.5947267508048263,124.74747474747474
diag_sum,0.03039568451243576,0.6246202711977892,126.66666666666666
diag_sum,0.03867296448747318,0.65464599511114685,128.58585858585857
diag_sum,0.04546965543742894,0.684780827959579,130.5050505050505
diag_sum,0.050852536979947904,0.7150201376658132,132.4242424242424
diag_sum,0.054926688999370615,0.7453715299032942,134.34343434343432
diag_sum,0.05782899598244786,0.7758485334574998,136.26262626262627
diag_sum,0.059720120073843086,0.806464900921975,138.1818181818182
diag_sum,0.060775373592005744,0.8372300249601401,140.1010101010101
diag_sum,0.06117500007662075,0.8681456710671047,142.02020202020202
diag_sum,0.06109441962919445,0.8992039221420186,143.93939393939394
diag_sum,0.06069500523599605,0.930386006467299,145.85858585858585
diag_sum,0.06011593340663972,0.9616616030680648,147.77777777777777
diag_sum,0.059467590848488676,0.9929883037516742,149.6969696969697
diag_sum,0.05882692454977601,1.0243111310108473,151.6161616161616
diag_sum,0.05823500413546254,1.0555622947902563,153.53535353535352
diag_sum,0.05769692710178072,1.0866616256013961,155.45454545454544
diag_sum,0.05718404929026942,1.1175182597290738,157.37373737373736
diag_sum,0.056638374252952726,1.1480341158776293,159.29292929292927
diag_sum,0.055978795630462985,1.1781094784138508,161.21212121212122
diag_sum,0.055108765382865466,1.2076506263674944,163.13131313131314
diag_sum,0.053924865548595685,1.2365789955896775,165.05050505050505
diag_sum,0.052325698288506514,1.2648409313250257,166.96969696969697
diag_sum,0.050220482602603034,1.2924167767588122,168.88888888888889
diag_sum,0.04753675636973762,1.3193279219142184,170.8080808080808
diag_sum,0.044226628606499924,1.3456405499011372,172.72727272727272
diag_sum,0.04027110960744678,1.3714651640887985,174.64646464646464
diag_sum,0.035682152964152995,1.396951505253072,176.56565656565655
diag_sum,0.030502169214013428,1.4222790974077508,178.48484848484847
diag_sum,0.02480090590527527,1.4476442808268442,180.4040404040404
diag_sum,0.018669722556553053,1.4732450796552874,182.3232323232323
diag_sum,0.012213410512246087,1.4992655028749255,184.24242424242425
diag_sum,0.0055398064693131105,1.5258608286229047,186.16161616161617
diag_sum,-0.0012524853016906562,1.5531450805411409,188.08080808080808
diag_sum,-0.008087921836263855,1.5811813613557604,190
pmax,-109.03582393435342,13.308223164436571,0
pmax,-107.17883993253959,13.099210868735382,1.0101010101010102
pmax,-105.3230957116355,12.890270214891892,2.0202020202020203
pmax,-103.4704496164069,12.681384614450327,3.0303030303030303
pmax,-101.62326415602925,12.472529642599675,4.040404040404041
pmax,-99.7841280187367,12.263674947900334,5.050505050505051
pmax,-97.95560397921021,12.054786318476133,6.0606060606060606
pmax,-96.14000866275737,11.845827824674386,7.070707070707071
pmax,-94.33922977928347,11.636763922284995,8.080808080808081
pmax,-92.55458547464492,11.427561379468655,9.090909090909092
pmax,-90.78672898944738,11.218190890763951,10.101010101010102
pmax,-89.03560000372326,11.008628264397391,11.111111111111112
pmax,-87.30042202834798,10.798855111217685,12.121212121212121
pmax,-85.57974313188116,10.588859017526504,13.131313131313131
pmax,-83.87151531171514,10.37863324019354,14.141414141414142
pmax,-82.17320606587516,10.16817601089017,15.151515151515152
pmax,-80.48193431223933,9.95748956917875,16.161616161616163
pmax,-78.79462182566583,9.74657905722132,17.171717171717173
pmax,-77.10815088085123,9.535451401938708,18.181818181818183
pmax,-75.41951882711693,9.324114287426843,19.191919191919194
pmax,-73.725980874375,9.112575287951282,20.202020202020204
pmax,-72.02517339829969,8.90084119752933,21.212121212121215
pmax,-70.31521150882519,8.688917562749426,22.222222222222225
pmax,-68.59475637658751,8.476808405481414,23.232323232323235
pmax,-66.86304976578238,8.264516112757617,24.242424242424242
pmax,-65.1199152573553,8.052041470549199,25.252525252525253
pmax,-63.36572763894421,7.839383822458611,26.262626262626263
pmax,-61.60135376824976,7.626541338787622,27.272727272727273
pmax,-59.82806977793404,7.413511382100102,28.282828282828284
pmax,-58.047460695433514,7.2002909503523265,29.292929292929294
pmax,-56.26130933735723,6.986877168536706,30.303030303030305
pmax,-54.47148167051144,6.773267787523066,31.313131313131315
pmax,-52.67981570469974,6.559461638713658,32.323232323232325
pmax,-50.888020420172595,6.345458989605196,33.333333333333336
pmax,-49.09759028582574,6.131261751362238,34.343434343434346
pmax,-47.309739666910225,5.916873505669466,35.35353535353536
pmax,-45.52535994473983,5.702299342356137,36.36363636363637
pmax,-43.745000578569844,5.4875455272138804,37.37373737373738
pmax,-41.96887373864396,5.272619045523556,38.38383838383839
pmax,-40.19688063368149,5.0575270858134544,39.3939393939394
pmax,-38.42865634048523,4.84227653672705,40.40404040404041
pmax,-36.66362889696827,4.626873566689512,41.41414141414142
pmax,-34.901087701405416,4.411323343374081,42.42424242424243
pmax,-33.14025590507187,4.195629932265916,43.43434343434344
pmax,-31.380361502244032,3.9797963967081738,44.44444444444445
pmax,-29.620702195141572,3.763825111451528,45.45454545454546
pmax,-27.860699802657876,3.547718302473954,46.46464646464647
